user_id,user_name,week,opponent_id,opponent_name,points_for,points_against,points_spread,playoffs,wins,losses,ties,current_period,waiver_budget_left,division,points_potential,win_streak,record,leauge_id,year
422091667659563008,JeanyusMusic,8,462745104268914688,csak,150.8,132.82,17.98,False,1,0,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,8,860244204138377216,LeonBooker7,152.16,95.74,56.42,False,1,0,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,8,461711675867787264,jcsalvo,95.74,152.16,-56.42,False,0,1,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,8,860235052695556096,kmpeoples,150.52,125.62,24.9,False,1,0,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,8,463033097869324288,ericbmg,125.62,150.52,-24.9,False,0,1,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,8,860281658170064896,johnnywhodey,79.22,114.98,-35.76,False,0,1,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,8,860266499615633408,mancusojoshua,114.98,79.22,35.76,False,1,0,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,8,860346926040842240,kennedynickerson,111.84,145.74,-33.9,False,0,1,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,8,798880355598864384,ttester9842,145.74,111.84,33.9,False,1,0,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,9,798880355598864384,ttester9842,77.82,109.08,-31.26,False,0,1,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,9,460510059265257472,bhamm21,109.08,77.82,31.26,False,1,0,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,9,860281658170064896,johnnywhodey,109.2,84.1,25.1,False,1,0,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,9,462745104268914688,csak,84.1,109.2,-25.1,False,0,1,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,9,463033097869324288,ericbmg,74.96,114.32,-39.36,False,0,1,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,9,461711675867787264,jcsalvo,114.32,74.96,39.36,False,1,0,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,9,860235052695556096,kmpeoples,111.22,99.38,11.84,False,1,0,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,9,422091667659563008,JeanyusMusic,99.38,111.22,-11.84,False,0,1,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,9,860346926040842240,kennedynickerson,119.6,156.3,-36.7,False,0,1,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,9,860244204138377216,LeonBooker7,156.3,119.6,36.7,False,1,0,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,9,860665827303804928,jtschwamburger,134.54,111.24,23.3,False,1,0,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,9,860266499615633408,mancusojoshua,111.24,134.54,-23.3,False,0,1,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,10,461711675867787264,jcsalvo,112.32,127.5,-15.18,False,0,1,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,10,460510059265257472,bhamm21,127.5,112.32,15.18,False,1,0,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,10,463033097869324288,ericbmg,114.0,109.5,4.5,False,1,0,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,10,462745104268914688,csak,109.5,114.0,-4.5,False,0,1,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,10,798880355598864384,ttester9842,88.3,118.94,-30.64,False,0,1,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,10,422091667659563008,JeanyusMusic,118.94,88.3,30.64,False,1,0,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,10,860266499615633408,mancusojoshua,138.52,103.64,34.88,False,1,0,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,10,860244204138377216,LeonBooker7,103.64,138.52,-34.88,False,0,1,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,10,860281658170064896,johnnywhodey,92.9,80.26,12.64,False,1,0,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,10,860235052695556096,kmpeoples,80.26,92.9,-12.64,False,0,1,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,10,860665827303804928,jtschwamburger,116.78,97.14,19.64,False,1,0,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,10,860346926040842240,kennedynickerson,97.14,116.78,-19.64,False,0,1,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,11,860266499615633408,mancusojoshua,135.74,75.56,60.18,False,1,0,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,11,460510059265257472,bhamm21,75.56,135.74,-60.18,False,0,1,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,11,860346926040842240,kennedynickerson,72.28,137.82,-65.54,False,0,1,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,11,462745104268914688,csak,137.82,72.28,65.54,False,1,0,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,11,860281658170064896,johnnywhodey,91.34,116.08,-24.74,False,0,1,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,11,461711675867787264,jcsalvo,116.08,91.34,24.74,False,1,0,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,11,860244204138377216,LeonBooker7,117.26,144.52,-27.26,False,0,1,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,11,422091667659563008,JeanyusMusic,144.52,117.26,27.26,False,1,0,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,11,798880355598864384,ttester9842,99.46,112.6,-13.14,False,0,1,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,11,463033097869324288,ericbmg,112.6,99.46,13.14,False,1,0,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,11,860665827303804928,jtschwamburger,100.66,107.5,-6.84,False,0,1,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,11,860235052695556096,kmpeoples,107.5,100.66,6.84,False,1,0,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,12,860346926040842240,kennedynickerson,111.84,113.84,-2.0,False,0,1,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,12,460510059265257472,bhamm21,113.84,111.84,2.0,False,1,0,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,12,860235052695556096,kmpeoples,115.62,99.06,16.56,False,1,0,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,12,462745104268914688,csak,99.06,115.62,-16.56,False,0,1,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,12,798880355598864384,ttester9842,81.74,131.94,-50.2,False,0,1,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,12,461711675867787264,jcsalvo,131.94,81.74,50.2,False,1,0,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,12,860266499615633408,mancusojoshua,118.02,84.1,33.92,False,1,0,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,12,422091667659563008,JeanyusMusic,84.1,118.02,-33.92,False,0,1,0,False,,,,,,860230546872176640,2022
